Date,Open,High,Low,Close,Adj Close,Volume
1993-12-14,20.88321876525879,20.88321876525879,20.651182174682617,20.88321876525879,4.359832763671875,7717345
1993-12-15,20.88321876525879,20.88321876525879,20.651182174682617,20.88321876525879,4.359832763671875,1833877
1993-12-16,20.88321876525879,20.999237060546875,20.767200469970703,20.88321876525879,4.359832763671875,624688
1993-12-17,20.88321876525879,20.88321876525879,20.767200469970703,20.767200469970703,4.335607528686523,490765
1993-12-20,20.767200469970703,20.88321876525879,20.767200469970703,20.88321876525879,4.359832763671875,546144
1993-12-21,20.767200469970703,20.88321876525879,20.651182174682617,20.767200469970703,4.335607528686523,311482
1993-12-22,20.767200469970703,20.88321876525879,20.767200469970703,20.88321876525879,4.359832763671875,274958
1993-12-23,20.88321876525879,20.88321876525879,20.767200469970703,20.88321876525879,4.359832763671875,147391
1993-12-27,20.88321876525879,20.88321876525879,20.767200469970703,20.767200469970703,4.335607528686523,164307
1993-12-28,20.767200469970703,20.88321876525879,20.767200469970703,20.88321876525879,4.359832763671875,283577
1993-12-29,20.88321876525879,20.999237060546875,20.767200469970703,20.88321876525879,4.359832763671875,256534
1993-12-30,20.999237060546875,20.999237060546875,20.88321876525879,20.88321876525879,4.359832763671875,153856
1993-12-31,20.88321876525879,20.999237060546875,20.767200469970703,20.999237060546875,4.3840532302856445,200939
1994-01-03,20.88321876525879,20.999237060546875,20.88321876525879,20.88321876525879,4.359832763671875,312236
1994-01-04,20.999237060546875,20.999237060546875,20.88321876525879,20.999237060546875,4.3840532302856445,236494
1994-01-05,20.88321876525879,21.11525535583496,20.88321876525879,20.88321876525879,4.359832763671875,240157
1994-01-06,20.88321876525879,20.999237060546875,20.88321876525879,20.88321876525879,4.359832763671875,150623
1994-01-07,20.999237060546875,21.11525535583496,20.88321876525879,21.11525535583496,4.408274173736572,312775
1994-01-10,21.11525535583496,21.463308334350586,20.999237060546875,21.3472900390625,4.456717491149902,436247
1994-01-11,21.231273651123047,21.81136131286621,21.231273651123047,21.579326629638672,4.505160808563232,514684
1994-01-12,21.695344924926758,21.695344924926758,21.579326629638672,21.579326629638672,4.505160808563232,364276
1994-01-13,21.579326629638672,21.927379608154297,21.579326629638672,21.927379608154297,4.57782506942749,420517
1994-01-14,21.927379608154297,22.043397903442383,21.579326629638672,21.81136131286621,4.5536041259765625,417177
1994-01-17,21.927379608154297,21.927379608154297,21.695344924926758,21.81136131286621,4.5536041259765625,165707
1994-01-18,21.695344924926758,21.927379608154297,21.695344924926758,21.927379608154297,4.57782506942749,343482
1994-01-19,21.81136131286621,21.81136131286621,21.695344924926758,21.81136131286621,4.5536041259765625,256426
1994-01-20,21.81136131286621,21.927379608154297,21.695344924926758,21.927379608154297,4.57782506942749,220548
1994-01-21,21.81136131286621,22.043397903442383,21.695344924926758,21.927379608154297,4.57782506942749,252871
1994-01-24,21.81136131286621,21.927379608154297,21.695344924926758,21.695344924926758,4.52938175201416,362875
1994-01-25,21.579326629638672,21.927379608154297,21.579326629638672,21.927379608154297,4.57782506942749,267416
1994-01-26,22.043397903442383,22.507469177246094,22.043397903442383,22.275432586669922,4.65048885345459,852886
1994-01-27,22.391450881958008,22.85552215576172,22.275432586669922,22.739505767822266,4.747373104095459,593443
1994-01-28,22.739505767822266,22.85552215576172,22.507469177246094,22.85552215576172,4.771595001220703,455210
1994-01-31,22.85552215576172,22.85552215576172,22.62348747253418,22.739505767822266,4.747373104095459,377743
1994-02-01,22.85552215576172,23.203577041625977,22.739505767822266,23.203577041625977,4.84425687789917,472125
1994-02-02,23.203577041625977,23.203577041625977,22.971540451049805,23.08755874633789,4.820037841796875,236494
1994-02-03,23.203577041625977,23.435611724853516,22.971540451049805,23.08755874633789,4.820037841796875,1557088
1994-02-04,23.08755874633789,23.08755874633789,22.391450881958008,22.62348747253418,4.723151206970215,623719
1994-02-07,22.62348747253418,22.85552215576172,22.391450881958008,22.739505767822266,4.747373104095459,437433
1994-02-08,22.85552215576172,23.203577041625977,22.85552215576172,23.203577041625977,4.84425687789917,820671
1994-02-09,23.08755874633789,23.203577041625977,22.85552215576172,22.971540451049805,4.7958173751831055,510051
1994-02-10,22.971540451049805,23.08755874633789,22.507469177246094,22.85552215576172,4.771595001220703,1031307
1994-02-11,22.971540451049805,23.5516300201416,22.971540451049805,23.435611724853516,4.892699241638184,284978
1994-02-14,23.435611724853516,24.1317195892334,23.435611724853516,23.783666610717773,4.965366363525391,1028397
1994-02-15,23.89968490600586,24.015701293945312,23.203577041625977,23.5516300201416,4.9169230461120605,1524011
1994-02-16,23.5516300201416,23.783666610717773,23.435611724853516,23.783666610717773,4.965366363525391,334000
1994-02-17,23.667648315429688,24.015701293945312,23.667648315429688,24.015701293945312,5.013808250427246,340249
1994-02-18,23.89968490600586,24.015701293945312,23.5516300201416,24.015701293945312,5.013808250427246,334970
1994-02-22,23.89968490600586,24.247737884521484,23.89968490600586,24.1317195892334,5.03803014755249,277974
1994-02-23,24.247737884521484,24.479772567749023,24.015701293945312,24.479772567749023,5.110689640045166,407373
1994-02-24,24.479772567749023,24.711809158325195,24.247737884521484,24.711809158325195,5.159135341644287,326243
1994-02-25,24.59579086303711,24.711809158325195,24.363754272460938,24.59579086303711,5.134915351867676,279052
1994-02-28,24.59579086303711,24.59579086303711,23.89968490600586,23.89968490600586,4.989586353302002,276251
1994-03-01,23.667648315429688,24.363754272460938,23.667648315429688,24.247737884521484,5.06225061416626,600877
1994-03-02,23.89968490600586,24.363754272460938,23.667648315429688,24.363754272460938,5.086469650268555,316007
1994-03-03,24.479772567749023,24.479772567749023,23.89968490600586,24.1317195892334,5.03803014755249,367616
1994-03-04,24.1317195892334,24.479772567749023,23.89968490600586,24.1317195892334,5.03803014755249,326566
1994-03-07,24.1317195892334,24.59579086303711,24.1317195892334,24.59579086303711,5.134915351867676,288964
1994-03-08,24.59579086303711,24.59579086303711,24.479772567749023,24.479772567749023,5.110689640045166,241558
1994-03-09,24.479772567749023,24.943845748901367,24.363754272460938,24.59579086303711,5.134915351867676,270756
1994-03-10,24.711809158325195,25.05986213684082,24.59579086303711,24.59579086303711,5.134915351867676,349407
1994-03-11,24.711809158325195,25.291898727416992,24.59579086303711,25.05986213684082,5.231797218322754,317623
1994-03-14,25.05986213684082,25.291898727416992,24.943845748901367,25.175880432128906,5.256020545959473,227012
1994-03-15,25.175880432128906,25.52393341064453,24.82782745361328,25.291898727416992,5.280240058898926,266338
1994-03-16,25.52393341064453,25.87198829650879,25.291898727416992,25.52393341064453,5.328685283660889,243174
1994-03-17,25.52393341064453,25.639951705932617,24.82782745361328,24.82782745361328,5.183356761932373,282500
1994-03-18,24.82782745361328,25.639951705932617,24.82782745361328,25.639951705932617,5.352906227111816,282069
1994-03-21,25.639951705932617,25.87198829650879,25.407915115356445,25.52393341064453,5.328685283660889,138772
1994-03-22,25.52393341064453,25.52393341064453,24.943845748901367,25.52393341064453,5.422342300415039,213760
1994-03-23,25.52393341064453,25.988006591796875,25.52393341064453,25.988006591796875,5.520931720733643,440665
1994-03-24,25.988006591796875,25.988006591796875,25.407915115356445,25.755970001220703,5.47163724899292,181438
1994-03-25,25.639951705932617,25.988006591796875,25.52393341064453,25.755970001220703,5.47163724899292,325165
1994-03-28,25.639951705932617,25.639951705932617,24.711809158325195,24.711809158325195,5.249813556671143,212144
1994-03-29,24.711809158325195,24.711809158325195,23.89968490600586,24.015701293945312,5.101931095123291,482792
1994-03-30,23.435611724853516,24.015701293945312,22.275432586669922,24.015701293945312,5.101931095123291,314283
1994-03-31,24.015701293945312,24.247737884521484,23.667648315429688,23.783666610717773,5.052637577056885,207942
1994-04-04,22.275432586669922,24.015701293945312,21.927379608154297,23.203577041625977,4.929401397705078,224750
1994-04-05,23.435611724853516,24.015701293945312,23.435611724853516,23.783666610717773,5.052637577056885,198676
1994-04-06,24.015701293945312,24.363754272460938,23.5516300201416,24.1317195892334,5.1265788078308105,320963
1994-04-07,24.1317195892334,24.1317195892334,24.015701293945312,24.015701293945312,5.101931095123291,177559
1994-04-08,24.1317195892334,24.1317195892334,23.89968490600586,24.015701293945312,5.101931095123291,116038
1994-04-11,24.015701293945312,24.015701293945312,23.783666610717773,24.015701293945312,5.101931095123291,174219
1994-04-12,24.015701293945312,24.015701293945312,23.783666610717773,24.015701293945312,5.101931095123291,153640
